"name","parent","type","size"
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages","dir",3578
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\makefile.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports","file",1417
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__init__.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports","file",0
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__pycache__","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports","dir",2161
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__pycache__\makefile.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__pycache__","file",1954
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\backports\__pycache__","file",207
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\six.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages","file",34665
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__init__.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages","file",0
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__pycache__","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages","dir",46636
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__pycache__\six.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__pycache__","file",46439
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\packages\__pycache__","file",197
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\poolmanager.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",19786
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\request.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",5985
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\response.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",30761
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","dir",206008
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\connection.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",4901
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\proxy.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",1605
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\queue.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",498
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\request.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",4225
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\response.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",3510
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\retry.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",22003
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\ssltransport.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",6895
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\ssl_.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",17165
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\ssl_match_hostname.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",5758
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\timeout.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",10003
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\url.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",14281
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\wait.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",5403
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__init__.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","file",1155
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util","dir",108606
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\connection.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",5126
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\proxy.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",1708
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\queue.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",1491
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\request.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",4909
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\response.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",3480
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\retry.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",22748
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\ssltransport.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",11619
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\ssl_.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",16799
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\ssl_match_hostname.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",5790
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\timeout.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",11027
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\url.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",17517
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\wait.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",4993
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\util\__pycache__","file",1399
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\_collections.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",10811
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\_version.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",64
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__init__.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","file",3333
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3","dir",178933
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\connection.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",21884
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\connectionpool.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",37627
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\exceptions.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",16114
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\fields.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",11407
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\filepost.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",4488
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\poolmanager.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",21811
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\request.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",6651
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\response.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",36753
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\_collections.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",18288
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\_version.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",210
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3\__pycache__","file",3700
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages","dir",54744
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\INSTALLER","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",4
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\LICENSE.txt","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",1115
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\METADATA","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",47722
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\RECORD","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",5785
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\top_level.txt","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",8
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info\WHEEL","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\urllib3-1.26.14.dist-info","file",110
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages","dir",17651
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\override.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack","file",44
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__init__.py","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack","file",6128
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__pycache__","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack","dir",11479
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__pycache__\override.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__pycache__","file",318
"D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\lesson1\.venv\Lib\site-packages\_distutils_hack\__pycache__","file",11161
"D:\Documents\GB\python_spec\lesson1\.venv\pyvenv.cfg","D:\Documents\GB\python_spec\lesson1\.venv","file",242
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts","D:\Documents\GB\python_spec\lesson1\.venv","dir",985890
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\activate","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",2083
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\activate.bat","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",1012
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\Activate.ps1","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",24167
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\deactivate.bat","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",393
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\normalizer.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",108442
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\pip.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",108419
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\pip3.11.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",108419
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\pip3.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",108419
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\python.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",268160
"D:\Documents\GB\python_spec\lesson1\.venv\Scripts\pythonw.exe","D:\Documents\GB\python_spec\lesson1\.venv\Scripts","file",256376
"D:\Documents\GB\python_spec\lesson1\main.py","D:\Documents\GB\python_spec\lesson1","file",115
"D:\Documents\GB\python_spec\lesson1\requerements.txt","D:\Documents\GB\python_spec\lesson1","file",190
"D:\Documents\GB\python_spec\lesson2","D:\Documents\GB\python_spec","dir",872
"D:\Documents\GB\python_spec\lesson2\task1.py","D:\Documents\GB\python_spec\lesson2","file",872
"D:\Documents\GB\python_spec\lesson5","D:\Documents\GB\python_spec","dir",227
"D:\Documents\GB\python_spec\lesson5\generator.py","D:\Documents\GB\python_spec\lesson5","file",227
"D:\Documents\GB\python_spec\lesson7","D:\Documents\GB\python_spec","dir",2539
"D:\Documents\GB\python_spec\lesson7\bit_file.bin","D:\Documents\GB\python_spec\lesson7","file",17
"D:\Documents\GB\python_spec\lesson7\files.py","D:\Documents\GB\python_spec\lesson7","file",1964
"D:\Documents\GB\python_spec\lesson7\index.html","D:\Documents\GB\python_spec\lesson7","file",558
"D:\Documents\GB\python_spec\lesson7\new_dir1","D:\Documents\GB\python_spec\lesson7","dir",0
"D:\Documents\GB\python_spec\lesson7\new_dir2","D:\Documents\GB\python_spec\lesson7","dir",0
"D:\Documents\GB\python_spec\lesson7\os_mkdirs","D:\Documents\GB\python_spec\lesson7","dir",0
"D:\Documents\GB\python_spec\lesson7\path_mkdirs","D:\Documents\GB\python_spec\lesson7","dir",0
"D:\Documents\GB\python_spec\lesson7\path_mkdirs\5","D:\Documents\GB\python_spec\lesson7\path_mkdirs","dir",0
"D:\Documents\GB\python_spec\lesson7\path_mkdirs\5\6","D:\Documents\GB\python_spec\lesson7\path_mkdirs\5","dir",0
"D:\Documents\GB\python_spec\lesson7\path_mkdirs\5\6\10","D:\Documents\GB\python_spec\lesson7\path_mkdirs\5\6","dir",0
"D:\Documents\GB\python_spec\lesson8","D:\Documents\GB\python_spec","dir",4378
"D:\Documents\GB\python_spec\lesson8\csv_test.py","D:\Documents\GB\python_spec\lesson8","file",1003
"D:\Documents\GB\python_spec\lesson8\data.csv","D:\Documents\GB\python_spec\lesson8","file",444
"D:\Documents\GB\python_spec\lesson8\dict_write.csv","D:\Documents\GB\python_spec\lesson8","file",70
"D:\Documents\GB\python_spec\lesson8\json_test.py","D:\Documents\GB\python_spec\lesson8","file",1050
"D:\Documents\GB\python_spec\lesson8\new.json","D:\Documents\GB\python_spec\lesson8","file",500
"D:\Documents\GB\python_spec\lesson8\new2.json","D:\Documents\GB\python_spec\lesson8","file",264
"D:\Documents\GB\python_spec\lesson8\new_data.csv","D:\Documents\GB\python_spec\lesson8","file",474
"D:\Documents\GB\python_spec\lesson8\users.json","D:\Documents\GB\python_spec\lesson8","file",573
"D:\Documents\GB\python_spec\requerements.txt","D:\Documents\GB\python_spec","file",190
"D:\Documents\GB\python_spec\seminar1","D:\Documents\GB\python_spec","dir",84227897
"D:\Documents\GB\python_spec\seminar1\first_project","D:\Documents\GB\python_spec\seminar1","dir",25582112
"D:\Documents\GB\python_spec\seminar1\first_project\requirements.txt","D:\Documents\GB\python_spec\seminar1\first_project","file",190
"D:\Documents\GB\python_spec\seminar1\first_project\venv","D:\Documents\GB\python_spec\seminar1\first_project","dir",25581922
"D:\Documents\GB\python_spec\seminar1\first_project\venv\Include","D:\Documents\GB\python_spec\seminar1\first_project\venv","dir",0
"D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib","D:\Documents\GB\python_spec\seminar1\first_project\venv","dir",24595696
"D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib\site-packages","D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib","dir",24595696
"D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib\site-packages\certifi","D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib\site-packages","dir",284216
"D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib\site-packages\certifi\cacert.pem","D:\Documents\GB\python_spec\seminar1\first_project\venv\Lib\site-packages\certifi","file",275233
